8350,64262607,56
2584,49678097,98
2141,86302294,19
4391,38581791,83
2837,64612911,34
1905,62566726,77
9281,96497019,55
2462,46948962,37
7654,31832813,55
2751,71306213,22
2837,85524446,87
1463,28862522,99
5473,73761580,32
2941,63256877,28
7063,71450272,93
6476,72245432,60
2526,57636533,54
2104,16488190,11
1460,69930170,24
7218,72049450,21
2402,87630646,85
5599,59224155,62
2155,26957020,64
2050,65232302,33
3496,64930695,95
3926,40577346,33
3257,56977602,87
4909,45822192,94
1089,73015248,64
1523,74306082,74
5038,65307201,65
1592,27732846,82
7834,21832129,25
6244,12486046,52
6979,68427429,20
5109,89447172,63
2994,40546796,80
9664,24848192,54
7453,59430460,67
3331,88803785,79
1623,78520030,2
2568,34978805,40
2760,40315450,58
4399,10988739,30
9074,83772032,26
5351,19743649,70
4671,63923262,52
1945,70701158,81
1069,68059570,40
6084,44281202,88
5131,84062410,31
3495,30077734,84
8829,66930087,29
6951,73307735,41
8646,13741637,97
3115,17413778,73
6054,69112859,39
2396,46750583,83
9539,58763615,27
9082,75719587,99
7264,21307991,85
6005,54087838,42
1731,11527877,35
5575,58510088,78
7533,50530049,68
1831,88991983,82
4961,36660338,16
4388,10817503,6
2114,42415118,90
5842,20689979,83
5730,92786319,63
5358,37409845,91
1086,75582164,32
8189,34400035,94
4426,85354386,63
9163,56640948,54
4314,50705570,19
6124,29913034,56
5371,31514961,3
8802,98003145,15
2003,55585122,7
6862,15213470,17
3945,61986355,73
9030,50875300,78
6928,57371706,40
4455,45538770,82
4634,11144525,76
6482,22448350,2
3982,41026169,83
2569,14080440,37
2580,63834003,47
8261,58141684,84
3039,87299952,52
5626,32742821,91
4160,17339346,50
7161,22477030,91
2955,73459968,93
2240,16432311,72
9733,64344613,2
9383,51003742,96
5049,42712594,2
7736,28716903,57
8118,86509680,9
9745,49774645,33
7756,97839342,84
3536,39515458,26
7506,74134690,85
3926,27268552,30
5717,25540932,30
8208,74980276,70
5035,61585109,49
9320,87588307,40
4138,14543887,72
1203,24254079,13
7379,41097975,56
3996,27699138,21
1053,76599712,6
8942,79112325,96
3772,27543188,57
2041,80479205,68
5810,20886659,74
5031,40758386,29
3047,12499106,38
9155,77892269,32
5773,75465462,75
2368,78093386,99
4212,83530490,73
9469,87006802,15
4888,58039065,26
8982,99169611,77
5688,97320380,78
4297,31791714,43
6354,58872575,88
5598,44956801,3
8068,57482701,82
5466,22499398,71
1553,89216472,94
9075,17040239,85
8197,22893803,6
9051,56519727,92
2686,41644772,47
3713,53849428,52
9158,77898439,21
1090,51919175,26
4308,12436393,96
3759,73410279,58
2650,25625712,40
1262,45744524,25
4867,41590248,80
4852,43803565,3
2133,84435639,30
1264,58129206,26
4028,20697390,45
7656,81543811,63
4164,16661831,84
4002,91471469,63
3846,54029001,63
6728,96262579,70
2464,12099454,1
6833,71206209,47
2697,99377971,87
1847,32027177,53
9064,64875509,78
1927,42648265,99
8357,21011078,22
8844,90624968,2
9579,92261484,21
5037,92333721,28
4020,95876370,73
5449,61489331,84
4804,23087411,52
5621,51004798,66
8312,80814821,8
2831,25699812,94
4760,72441483,27
3966,85057020,84
7220,39043237,33
5031,51192084,60
5348,34923357,73
9207,90703409,53
9787,71881080,95
8706,47351821,57
3237,23578322,69
8731,65599836,4
4011,48397656,13
9886,23233410,61
4037,74275892,48
9358,24997152,63
4320,88676214,11
7519,29542702,89
4572,57685455,33
9009,87665290,34
5399,38338004,34
4147,40000035,49
1542,79332296,33
3431,74962221,26
4701,65673090,49
8984,92300562,81
8361,29505556,27
7649,94912762,30
1915,77020392,47
9588,29618001,59
7782,79615788,6
2389,94000517,15
7140,50401381,18
7839,25985800,29
4011,48339962,33
3138,70222229,22
4841,40159320,86
3997,25991091,35
3184,53759276,3
6409,31390780,20
1027,57985775,43
5750,77654145,87
7748,87063503,32
1050,68460548,37
3486,98242913,92
9676,95445932,42
6913,38002913,13
2316,69228814,13
7599,94241665,17
1565,76321467,92
6015,19266346,94
8407,29851223,83
8124,88003653,6
3419,68146584,76
2624,71447892,19
3677,28933749,14
1524,85261912,31
6054,72676181,28
1853,39156370,52
4287,54398540,80
8709,72194053,22
2744,30151718,79
4257,26675418,56
4901,42582704,51
2660,39048319,65
7677,89310439,14
7036,15623221,64
2873,10529583,19
6555,43429272,84
9626,33510205,48
7384,28014177,63
8402,14090533,81
4334,92997120,93
6570,96785179,50
6869,59323600,72
9290,34891737,65
8449,63637551,91
7337,10646484,98
6856,16186268,18
4731,37889985,26
3416,83929162,26
2352,15936225,77
1658,60648957,84
9216,26461526,38
1966,20292139,36
7198,94584327,54
2369,29871400,11
9494,27862926,58
6146,22623058,37
7706,60637216,37
3670,48152579,75
9270,19479111,8
4728,95279934,59
1777,93431342,59
2168,61972107,27
4983,81686184,74
3836,72834483,25
7691,45811831,94
3495,76939760,68
6991,79835127,28
1060,17379783,58
5436,18625925,46
5429,82034290,6
1098,61894035,85
2860,23360981,24
9122,42591230,92
8115,78894078,53
8320,30413490,16
9308,52238797,31
9264,64626373,27
4450,24898626,86
5484,28799110,53
1551,91141524,92
4024,33299634,12
5131,57156823,67
4954,98091226,33
1478,30328524,83
7798,53275990,63
8286,94684746,93
3991,41947494,44
8185,10170428,35
5852,44984834,30
4680,89227464,84
8538,60652608,27
6827,97125987,62
3678,52381846,40
9445,23068755,98
1347,29109909,46
7300,80651807,72
6193,78924076,67
5371,73637511,32
6879,51086385,27
6667,39900512,3
5272,78836404,49
4916,44760297,82
9237,38370572,83
6514,78886343,32
9418,50200625,51
9980,21789783,93
7376,43666303,95
9545,33562873,29
1759,85778777,11
4747,93137999,89
1600,92536606,2
6109,74184149,22
2694,37087588,4
3189,74399031,76
4905,33672544,51
6543,19548708,71
8650,31113391,57
2726,56383808,84
4736,38736499,38
4947,14831000,93
9944,20039075,55
5523,67714361,17
7242,49432450,56
6278,94348784,72
4480,28565744,11
1293,43857963,41
6001,80212271,66
2696,82723502,20
2046,68682711,60
5322,91617482,44
7628,75848947,57
3977,82013709,62
6521,54207789,89
6031,99426614,70
5769,25323620,86
7861,40874936,62
5328,40619296,12
6001,83733798,16
2787,60986993,62
8117,95940085,12
8131,45191064,56
4342,54009342,86
8056,70312548,54
5444,33179337,48
3499,99311045,60
6258,56771210,3
8897,12009897,4
7311,67052620,55
8461,41514983,94
4234,59385238,65
5536,33399631,53
2690,14374004,21
2390,87604965,93
2368,61185556,99
6080,93461818,62
6559,99221764,58
8816,72186650,54
5658,71129685,34
2401,74507917,75
8200,12753262,76
9619,27468101,20
3412,76399536,49
4732,62723433,51
3459,61322119,2
3340,94566881,90
8440,50582433,55
3040,75233681,97
7184,56976183,65
3531,63724699,34
4737,39348459,87
9840,32502351,95
6121,27143719,91
8383,86644890,71
7497,53565085,44
3328,94042621,26
2836,49925022,28
1999,21578726,56
3939,14685766,47
2541,65757621,61
3668,29425953,60
2330,94873181,40
1008,37319163,27
3988,24406622,93
3515,36199641,41
8789,16712122,40
4331,96202222,79
7563,17158344,2
1917,93210531,88
1090,61767417,92
1434,62499933,53
8824,64051459,15
2031,89486526,81
6511,42893435,70
3659,91023904,77
8352,84831709,70
5055,86754626,6
5800,37457871,7
9923,36340441,33
7562,56397446,18
5023,88550990,15
3697,83335808,30
8361,15436753,41
6295,37188962,32
8039,41558643,28
1023,81973081,34
5921,38357717,26
2048,29408882,99
5416,56577303,46
1803,95859972,31
5329,63488454,91
2786,65592483,12
6222,39127009,5
4667,61283154,84
2958,38457396,75
2735,74844380,27
6719,25380781,49
3674,30971073,62
1226,51736694,91
5596,40779414,11
8842,22999929,65
6819,82155585,98
2466,23079592,84
9656,16822801,86
7399,41812995,48
6932,63597057,5
3980,91543176,49
3426,26746715,4
7466,67379636,3
5787,42366727,6
7897,17714976,1
5284,53864958,41
6483,84621754,13
7472,64240033,55
3395,61189988,86
3518,95562206,79
4984,10252175,28
1819,70925775,25
7728,83812281,29
8027,93782949,68
6829,43777808,9
4019,58852223,53
3794,69147881,83
7328,29374562,78
8033,20044274,15
9592,18601250,59
5606,62718830,30
8774,90154009,68
2758,43037732,22
4503,28256883,78
3322,83784476,31
1195,76857113,37
3515,31185214,14
2959,85807243,12
6740,65334908,95
1316,53763699,99
7095,68922180,42
5611,17351366,14
1805,94890045,12
6709,14040585,23
8189,21615938,91
4080,78124897,67
4189,38532266,77
9293,91990523,44
3460,48258403,78
1271,71360409,75
8734,34538102,66
9645,98269296,63
1049,27326748,17
5486,36258221,85
9153,82420050,15
9328,21485966,82
7456,77183235,51
7627,25622526,65
7860,47471717,84
2108,31713913,80
3807,45189703,14
1373,16500088,46
1766,76047708,54
7634,50198730,73
6005,41311787,65
6245,10744906,82
6330,58809880,48
5269,56419552,34
2278,69416355,31
4106,89223901,42
3403,46023708,80
4294,55578392,85
8315,19738089,6
8098,33352074,64
6711,65026874,11
3320,61543898,14
4082,55949376,75
6611,39714652,16
5080,71584793,22
2253,60227204,18
6571,43411209,9
2026,81783377,96
3842,74148894,54
5932,53616523,39
7782,63959494,17
4571,61288098,34
1858,11831322,76
7732,49514542,36
9963,81660044,84
3485,51918084,83
5780,87802462,20
7235,40777096,96
8241,73487483,53
1096,17690436,18
8332,73095147,15
5761,36772559,67
8067,75174252,95
1060,20452922,15
9110,55450338,51
8463,25261807,52
8599,91068685,5
2790,33192411,26
8693,62183147,94
2762,80956530,24
8356,74974660,59
5576,69545688,81
9558,97890248,95
6475,72647631,37
6720,99809971,71
7467,53002665,87
3008,18129271,75
3026,17014339,3
2012,62376456,13
3382,89874425,82
9282,49265109,8
2472,24863426,51
5496,43040471,91
8878,13264856,84
8085,72298881,70
6134,51891496,37
6078,26870490,84
5571,30192545,51
3941,36233984,64
4424,98050136,38
6503,42227032,81
1305,41946424,36
7017,96579422,43
6771,67865325,23
9447,39832632,46
7787,80374580,74
8061,42330356,80
9882,84948352,15
4276,29624167,33
5592,67843493,95
1412,67417033,52
6994,17103219,1
8982,60739145,68
2999,41575302,10
1461,28826389,75
7370,52726017,28
6944,21452555,80
6093,94103087,52
3045,11586797,90
2757,65278448,83
2189,19896281,45
4953,60394768,61
5103,34106619,15
7897,94806487,35
5076,60967243,17
9349,36472758,59
3086,19585214,6
3692,74006922,39
1993,98112846,64
4831,77208073,36
6233,66309685,65
9756,79006753,64
2323,36347679,6
7208,11398546,21
3288,77480633,67
5665,54099901,83
8719,74019082,7
5310,44466781,13
6861,47632932,49
9101,49368405,52
6450,93261169,28
6922,38823846,51
1473,20478850,52
1572,62341538,52
8419,81540212,64
9229,15073020,54
3474,90692650,44
6728,67893995,25
8576,65245380,46
9080,60861155,51
2446,57952584,3
1342,30957290,13
1061,34298381,32
7576,96593610,30
7935,67851435,26
6410,79382133,52
4304,46329928,39
9428,15544967,57
9187,17489457,4
6428,73622885,11
8940,52621626,87
2169,85196884,1
3736,24411194,10
6839,65797156,61
1687,19422919,59
5834,84746711,64
4329,27634286,82
8098,94619115,71
4357,63262644,17
8396,74696194,57
1238,16857601,6
5952,73401996,25
1443,80456986,32
8110,33465455,41
5271,11149588,58
8858,40703854,21
8974,14832005,35
2454,92631013,66
4191,66329779,51
6907,80599672,25
5580,25021013,76
7727,73802049,49
1867,33237451,32
8949,38137713,25
1924,85149275,4
6427,10473467,37
2721,54266353,16
9122,31238322,88
1551,97125413,42
1642,45010960,48
9814,56878441,50
4125,99347987,98
7057,90326676,34
8749,35716705,80
2266,27335969,45
6031,80706681,79
4745,79403329,47
7945,24166376,16
4239,94958546,34
7455,70837376,86
8707,64532457,60
1413,57328543,83
6170,67525889,54
5600,29745225,61
3525,80676127,40
1693,40730948,4
8367,53019004,89
6352,68114564,35
5449,95441094,54
2893,96971594,52
6948,41957959,89
4856,82331466,82
1452,76382074,83
8442,62072923,73
3069,54610647,40
5111,62390898,61
2006,87182520,73
5306,84735371,77
9866,15777518,23
7861,72073445,50
6895,94393997,34
1567,64988998,28
7342,11778081,48
7911,34493630,98
4743,36611816,72
8694,54846740,87
3756,57375645,36
6272,35873494,32
8871,39405447,97
3651,50468726,17
7558,35660551,11
8432,76152923,5
6702,78894535,5
2116,58868776,16
6527,22399775,25
6686,53351134,14
9389,67381113,2
8672,43578451,73
7590,40497995,51
7658,96029994,48
1048,78997044,94
1781,25248989,37
3038,47202962,28
2001,79168494,53
5557,46695820,78
1463,88888185,77
8930,30187034,45
6142,37335112,30
7779,57056161,71
2024,38029638,6
7669,36575880,21
6726,80730932,30
9694,31729020,73
1170,98829811,77
8401,71252263,40
3091,16583053,20
8548,96886603,23
3401,90867595,90
6394,19954036,25
9013,34083786,44
2275,57864842,88
1114,17454431,27
4063,76716317,97
4649,44606897,37
6385,35147329,31
3949,34478605,65
3897,67409020,61
8671,99081617,38
3376,70783419,81
3378,68814107,93
1278,36688822,66
3576,69460870,20
1606,32171049,50
7518,82169963,96
1289,92376273,69
5010,62478966,21
4024,33690062,15
1745,88224664,20
8353,99261929,1
4153,13525891,62
7047,31631989,22
1340,35613979,86
3738,95069979,22
2516,99918937,5
2060,44353492,35
5685,33919873,51
1681,22324929,89
4028,52345500,27
7425,90854160,94
1259,55514103,58
4480,84540795,81
7019,16587932,39
1341,86581374,33
3132,51826397,37
9037,56589514,78
9450,44478467,50
6126,53677705,58
6003,16070876,34
7009,39283728,67
3343,17348411,69
4025,48806435,31
3064,15254561,68
7018,58396108,92
1042,62670486,47
5046,50039088,44
3518,40956992,17
7075,99672559,6
9632,78029492,87
3371,20212841,54
7772,80041781,52
1909,76476344,78
9176,54881969,46
3939,20135107,17
9860,94043066,98
6545,87642422,43
2492,53153492,46
7688,88040140,59
2567,98940828,29
4939,60274257,42
2193,40046581,47
9640,61138278,72
4782,44979360,79
7836,44837896,22
9856,36165122,45
2361,69397878,16
9251,42731898,9
6351,12662342,93
7900,80880814,70
1193,30150883,49
6682,53120769,62
2030,98604416,83
4254,45929000,60
8679,10186153,30
5692,86385060,68
5139,11127882,35
1398,64045095,19
7295,73127008,46
5708,60514712,47
2556,66489946,13
7921,16480556,20
1031,86568558,83
3332,17701535,5
1522,50028399,12
3758,95634424,19
5524,68127585,82
1297,67136380,21
5605,25564420,57
9657,55022702,60
2610,75633783,81
4201,60511906,32
2470,57323449,52
4212,54549841,1
5698,69850036,84
9563,43645612,13
3067,34848131,10
7115,26615417,47
8309,80673998,63
7128,74216859,40
4941,54337826,44
5433,80989460,22
1406,49286599,16
6839,32158600,14
5702,36470821,8
8460,82555736,2
4629,51072375,76
5662,27797694,36
2706,98599880,66
3251,60562817,38
4615,39646716,65
5725,83059183,72
9381,59481350,62
4906,36780292,43
5880,97845725,1
7061,36827331,53
6086,36284377,78
1044,33240187,16
3262,92222144,56
4268,30397592,85
6954,37303307,21
3168,87966454,15
5534,69252757,71
7439,93289068,27
8089,45731276,89
4093,15840958,35
1710,46492877,79
3148,52291964,43
6045,40171700,41
9866,73625033,20
8947,14152602,21
2442,41009355,27
7884,36351270,14
1639,51414111,82
4400,29117170,41
1254,34416722,60
3626,49358163,70
1081,69769000,47
9124,62854245,91
4541,80455882,92
1526,68176906,55
5279,73958639,63
6350,49278362,51
2419,21669964,64
2333,34286003,20
9144,12819674,2
4869,10401378,7
6274,52718668,85
8815,88424057,96
1553,39582108,75
5565,96458572,12
7243,34220712,34
9702,33231228,40
4637,11284493,50
5501,15083103,24
8745,33614865,65
4066,49059382,12
2498,10531797,51
4937,35834676,41
9318,55318167,95
7988,28475323,65
1104,25981512,72
7058,15170704,20
8070,73287120,16
2263,90951685,11
4630,93969313,61
6293,41015820,85
7557,15814997,87
8741,88768007,55
2129,10062598,76
2764,67767810,41
2689,25119243,57
2703,92577298,28
4854,23454675,36
6456,87206105,76
3814,29052600,1
4354,87180948,57
2562,47811480,80
1865,89524136,67
4024,29151714,28
1588,23374786,9
5768,51918552,20
4041,48992213,98
3140,54582132,76
8469,91720040,99
1929,11082107,53
8307,24455658,43
9676,50327628,78
6773,84298103,70
8295,55225649,10
9894,35185189,89
2025,94129679,95
1193,42364405,8
7355,94078167,40
9925,28004994,68
1138,58383220,31
6213,74730779,25
2030,23181526,1
9024,23030067,3
6327,35946109,94
3245,10935464,35
3086,30557954,74
3068,46953952,73
1062,44976941,34
3432,78906879,61
7300,70269161,71
9697,91657584,18
5257,96729753,54
8580,69645016,57
8152,12307441,37
2295,55780633,29
7918,58430511,34
4614,88156489,18
8346,55327422,54
5924,68275948,3
4101,93885817,8
9439,86665663,28
6439,43513360,34
2965,99695729,4
3021,64335042,57
9604,39551271,82
3845,26609152,67
9157,53878002,72
6720,86257193,65
5926,65036540,71
6200,26365001,99
2013,81882075,29
5739,49050403,2
8197,57269016,58
7079,34739353,63
7806,12864354,98
5419,30786904,36
7931,19152656,76
3816,63873130,63
3228,43399049,64
9666,83209750,19
4715,18646887,69
7497,40675835,43
5098,33327935,4
3275,18710740,71
4781,28512289,76
1603,28837556,65
3189,52795033,9
7453,91094452,76
3380,32174822,94
3255,22099072,31
9626,56478912,76
3389,78391325,8
6238,11548472,79
4677,67058624,77
5030,45126779,71
7555,38830201,3
5634,41115608,5
7104,26170065,66
9530,24112449,58
2821,62272436,37
6025,18814354,83
7273,52982883,23
3732,92729561,62
3445,15443551,43
3688,78054513,65
6805,94484839,74
2839,66860667,32
6008,51259615,98
4286,80054733,73
5160,43313635,24
1588,66966293,7
9278,37984905,55
3408,90999083,57
9095,44038862,80
7007,59617890,4
5311,74822346,83
3591,85130294,80
9002,87910363,25
6459,27947510,50
7851,24037629,93
4977,72647123,64
8122,60070701,34
6617,39432408,33
9320,23422990,97
1193,51064730,49
6302,11335934,61
2387,31742438,32
9244,25390274,17
4437,36614916,72
4086,78279814,17
8291,47920883,23
2457,82215483,75
5648,69833022,88
3527,13845182,64
6702,13009429,62
4349,95089800,33
3998,20389448,35
9793,41180911,82
8287,74944176,10
8934,46332601,42
3121,88287471,26
8398,94991534,8
4089,94770822,66
1916,27865169,62
1988,92980739,15
3884,80498724,47
6648,41939036,37
3307,46583807,57
2948,34685606,86
8010,80300177,42
2158,88659853,83
1950,31758865,23
1435,54346966,15
9921,74155724,58
2894,83786684,71
7557,29592293,47
2156,37345527,14
1327,97902521,47
1890,47430598,84
8735,84876967,66
2532,55080620,63
3951,85389950,65
5489,46411116,24
8685,51409128,77
9114,21399748,46
1511,41289308,22
2235,16689749,83
8391,75727112,73
4199,96020459,60
1089,72035484,22
8803,79910510,18
5007,53255032,22
4554,80094978,33
2546,36152882,99
3427,92751781,39
3494,93178167,16
9043,41563275,69
9017,10412097,1
9058,71202663,6
2925,51583341,7
1717,15454742,99
8773,49632133,48
7764,61411198,77
2947,95412779,44
8255,77749072,73
3765,81015913,17
7700,95631118,6
8546,32591411,19
6881,36689341,17
4723,40484572,39
6782,13081536,30
2888,43990531,7
7110,78482656,46
2868,18920110,30
8090,23553038,14
9131,27253822,5
4986,21596704,15
3973,45926897,29
1443,58812994,27
5507,56355655,52
1686,34488036,28
3926,94169254,68
5710,40353066,16
2722,43068552,27
4816,25599194,48
7954,65028707,77
8450,57944468,55
9156,16194638,69
1341,44840950,56
1240,28357104,38
5555,51148782,73
4019,48880823,76
3794,53870974,84
9100,85228026,78
9382,18772653,88
4893,55228767,46
1922,33323293,80
6265,74490710,63
7194,23470097,92
4034,37833330,55
3070,96153099,23
8553,62048376,3
5874,94879508,56
4258,90098234,51
2282,17500797,63
6451,30025328,58
8572,40847626,22
3512,91606195,91
9176,55180440,7
4472,92401857,30
4394,57157122,40
9056,53127718,29
5692,92982416,18
7683,94502122,65
2370,74445298,83
6687,91432469,14
9625,65013756,44
4507,79128482,78
1786,51322176,49
2774,49656711,18
2434,42833112,52
5920,31097352,82
3992,81327558,78
6423,33194459,79
3760,40200401,73
4368,51117536,40
8861,51249544,60
7158,57171621,56
5257,19542525,8
3425,85187566,42
9882,78910577,45
4390,73678933,45
2440,41399676,89
5304,90517702,22
2606,17207324,37
6054,55026340,95
8772,82734223,35
7539,88783686,65
7523,48240693,80
7709,24599795,84
8120,28863712,80
7256,90626032,4
5795,40712049,53
7421,60882502,20
2995,67252376,90
2074,82271209,93
9015,78676816,41
8137,59391919,73
1535,89556297,49
9240,85222532,52
5298,32420283,3
4328,26326032,16
8470,50585002,98
1620,44069887,5
1446,34051416,69
5399,26824499,32
7399,13918972,13
8257,62518599,11
2210,47210640,42
6456,36039902,18
8421,54820931,79
7112,65134141,43
9306,94859146,70
5881,88059217,54
2307,44323474,28
7672,19063322,38
6123,50624207,3
4351,60230902,60
7733,60172413,3
2154,22657882,13
7638,85079322,57
8220,47159246,68
6770,30901483,92
6884,23164274,23
1651,16770080,59
3300,59599739,82
5806,72933802,84
1552,76821690,72
7105,13604789,63
3193,46292307,81
2865,76386390,31
8602,95889915,70
8417,72223621,32
9888,40901176,96
9996,40582892,7
5334,39390358,42
5517,92838902,92
7208,66796631,71
9294,94752477,7
9373,42094971,1
5380,27102031,87
1174,85705139,74
1026,90370456,14
7031,16398042,48
8418,48729767,83
3469,52276068,6
7436,46582056,4
1086,97091365,71
6940,38143408,59
4365,85556423,7
2793,80936191,18
6006,64581295,81
5183,83304557,85
8765,96591230,41
6224,72052153,73
6841,37115369,66
9297,21454812,76
4107,84896663,31
3612,40896875,4
9990,56360883,72
8549,68563735,72
3419,98263779,59
4534,38827738,56
7703,51651704,66
5005,13498320,94
7741,92661107,91
9339,32517910,28
6593,34286820,75
6937,16708438,66
8354,33203489,36
4430,46470359,81
9498,10358177,60
4473,23339890,85
2384,50484427,97
4219,98943102,63
8519,97615559,16
9950,51314126,84
3678,47636607,30
2395,13264157,9
9271,36463465,67
6530,51214802,20
8284,35063583,79
5234,24932049,60
2539,88068153,37
5201,99816088,9
3088,96570097,46
3782,86055954,93
7204,29383167,32
9728,55369470,55
4956,56407404,27
4935,68434233,17
4528,50127980,38
6510,14498886,73
8987,53926929,42
7464,57389356,13
3083,56728459,13
5403,80654864,50
9745,68921283,9
9108,64951023,36
7117,60053950,57
8909,79177481,67
4152,49978231,81
6829,87975884,54
7842,26086420,44
3409,92766578,45
2701,91975097,92
6572,34403751,37
4648,41837407,66
9351,93571605,69
9995,68226880,74
7056,14823678,83
5738,63555164,85
7475,91857485,12
9878,57774814,21
6837,62023685,99
5222,92881515,92
5055,84626261,58
2719,28716126,2
6299,31965741,77
2864,74153227,44
9194,26500507,53
6289,75775403,2
6686,35304308,21
8375,77812668,15
6508,64896870,66
2464,54309122,76
7677,82289304,97
1898,19739775,38
6402,72688586,81
5562,46612092,42
5368,36505372,29
6934,92918331,82
9816,63364514,15
7451,58124058,82
9132,32323949,18
9338,31927395,69
4465,95077638,52
5015,92757604,75
7864,76086376,2
7065,16962694,60
9588,83958488,17
6153,26071878,40
1421,31885366,62
6802,77598980,72
8365,57831946,99
5645,65853282,24
7500,54532033,63
1542,33671485,94
4223,52572980,21
7981,70002433,17
7208,78347278,43
6358,58377632,60
5141,81397951,50
1323,10230469,5
6396,80167380,79
1437,52389130,71
7708,38092227,54
7493,85575064,76
5844,48520946,42
2220,68999534,83
8257,55340239,56
2184,66213772,4
8178,30814439,16
9651,12136191,59
7309,50127679,39
5702,30855640,25
4014,80547153,3
5053,70832680,74
6382,76895707,82
9855,76842552,46
5579,91665761,79
3354,65764225,20
2952,40653783,38
7968,33243696,54
1884,39164226,94
8713,98452597,21
5936,32426301,82
8290,68396647,70
2730,43453190,88
9249,69809055,16
1221,11235739,38
9458,11240610,61
6801,53958659,34
1838,60806013,50
1190,95334949,4
2832,45389702,5
6243,89650530,5
2193,59418627,9
8464,76599899,40
5325,74816856,79
9454,57582468,40
8199,94733266,28
4315,20386335,32
6410,72305502,43
9156,70537306,90
4361,60914930,33
8362,16333012,39
